date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2022-07-15,25.6,30.36,22.61,79.39,3.46,1.38,2.01,0.61,260.1,0.58,0.53,0.55
2022-07-16,24.67,28.14,22.26,86.53,27.48,1.04,1.85,0.34,250.6,0.68,0.54,0.56
2022-07-17,23.59,26.6,21.39,87.8,12.67,0.82,1.54,0.33,264.7,0.7,0.58,0.58
2022-07-18,24.41,29.24,20.52,82.37,0.43,1.17,1.87,0.58,255.5,0.61,0.57,0.58
2022-07-19,25.51,31.05,20.96,77.69,0.6,1.29,2.06,0.64,265.4,0.59,0.56,0.57
2022-07-20,25.74,31.22,21.42,76.26,0.97,0.83,1.57,0.36,267.2,0.59,0.55,0.57
2022-07-21,26.46,31.77,21.64,72.65,0.5,0.64,1.22,0.36,151.5,0.58,0.55,0.57
2022-07-22,26.12,31.11,21.98,76.3,0.98,0.7,1.19,0.47,171.1,0.58,0.54,0.56
2022-07-23,24.61,29.23,21.72,85.48,0.72,0.72,1.32,0.25,127.0,0.58,0.54,0.56
2022-07-24,26.43,32.22,20.98,75.03,0.3,0.61,1.28,0.05,221.2,0.57,0.53,0.55
2022-07-25,26.33,32.21,22.19,77.12,0.04,0.98,1.59,0.48,263.1,0.57,0.53,0.55
2022-07-26,26.01,30.41,22.76,82.03,2.35,1.14,1.53,0.79,248.4,0.57,0.53,0.55
2022-07-27,25.55,30.64,22.08,80.87,4.86,1.07,1.57,0.55,239.2,0.6,0.53,0.55
2022-07-28,24.33,28.18,21.63,85.43,9.24,0.95,1.64,0.35,275.6,0.62,0.53,0.55
2022-07-29,24.69,28.83,20.91,79.4,2.03,0.51,1.01,0.13,287.9,0.61,0.54,0.55
2022-07-30,25.33,31.31,21.04,77.53,3.56,0.77,1.3,0.33,235.8,0.6,0.53,0.55
2022-07-31,25.24,30.25,21.11,77.9,0.31,0.84,1.36,0.36,228.6,0.58,0.53,0.55
2022-08-01,25.92,30.89,21.68,76.23,0.63,0.74,1.17,0.33,231.1,0.56,0.52,0.54
2022-08-02,23.77,26.77,21.96,89.02,6.89,1.09,1.59,0.55,265.4,0.61,0.52,0.54
2022-08-03,24.5,29.12,21.16,80.85,0.35,0.9,1.54,0.38,253.1,0.58,0.53,0.54
2022-08-04,25.66,30.97,20.77,76.55,0.2,0.82,1.4,0.37,229.5,0.56,0.52,0.54
2022-08-05,25.4,30.04,21.81,80.05,0.97,0.7,1.25,0.35,243.1,0.56,0.51,0.53
2022-08-06,26.99,33.24,21.53,70.14,0.64,0.67,1.31,0.13,267.4,0.55,0.51,0.53
2022-08-07,26.21,31.29,21.67,76.18,0.81,0.9,1.65,0.4,238.5,0.55,0.5,0.52
2022-08-08,25.98,31.65,22.05,76.69,4.14,0.84,1.22,0.34,197.1,0.57,0.5,0.52
2022-08-09,26.79,33.37,20.95,72.59,0.3,0.54,0.96,0.33,233.1,0.55,0.5,0.52
2022-08-10,27.12,32.64,22.25,72.37,0.03,0.69,1.35,0.16,262.5,0.53,0.49,0.51
2022-08-11,25.92,30.76,22.61,79.02,0.6,0.79,1.35,0.22,242.5,0.53,0.49,0.51
2022-08-12,25.01,29.2,22.32,82.42,3.22,0.63,1.29,0.31,259.5,0.56,0.49,0.51
2022-08-13,24.6,29.22,21.22,81.17,0.97,0.75,1.32,0.31,269.2,0.55,0.49,0.51
2022-08-14,24.21,27.84,21.64,83.0,0.44,0.51,0.93,0.17,274.4,0.54,0.49,0.5
2022-08-15,23.51,25.92,21.68,88.72,5.57,0.87,1.6,0.37,211.1,0.57,0.49,0.5
2022-08-16,23.14,27.28,20.55,86.92,1.73,0.74,1.35,0.38,229.6,0.58,0.49,0.51
2022-08-17,25.08,31.58,20.11,77.8,0.01,0.86,1.6,0.4,289.7,0.53,0.49,0.5
2022-08-18,24.86,29.97,21.73,81.19,1.62,0.79,1.3,0.51,262.7,0.54,0.48,0.5
2022-08-19,23.8,28.91,21.23,85.8,27.37,0.63,0.93,0.21,160.9,0.66,0.5,0.51
2022-08-20,24.28,29.26,20.09,83.49,2.74,0.79,1.5,0.33,233.3,0.59,0.52,0.52
2022-08-21,25.06,30.5,20.82,83.93,7.4,0.72,1.14,0.39,279.9,0.6,0.51,0.52
2022-08-22,23.98,28.32,21.41,86.72,17.29,0.52,0.9,0.27,50.8,0.67,0.53,0.53
2022-08-23,23.47,26.68,21.06,86.69,20.89,0.92,1.88,0.31,232.6,0.68,0.54,0.54
2022-08-24,24.29,28.75,20.54,84.93,0.73,0.68,1.2,0.29,264.8,0.61,0.55,0.55
2022-08-25,24.03,28.26,21.29,86.03,1.02,0.81,1.44,0.27,316.4,0.59,0.54,0.55
2022-08-26,24.56,29.99,21.22,84.53,2.39,0.42,0.68,0.25,218.7,0.59,0.53,0.55
2022-08-27,24.65,29.65,21.24,86.13,3.31,0.73,1.38,0.22,207.2,0.6,0.53,0.54
2022-08-28,23.08,26.99,20.67,87.92,7.19,1.1,1.85,0.39,247.2,0.62,0.53,0.55
2022-08-29,24.0,29.83,19.75,81.43,3.97,0.56,0.84,0.3,227.9,0.61,0.53,0.55
2022-08-30,24.89,31.38,19.32,77.87,0.34,0.74,1.24,0.4,132.6,0.57,0.53,0.54
2022-08-31,25.82,32.32,20.26,76.11,0.69,0.53,0.94,0.29,139.3,0.56,0.52,0.54
2022-09-01,24.56,28.83,22.02,85.5,15.24,0.47,0.91,0.2,237.1,0.63,0.52,0.54
2022-09-02,25.26,30.69,21.25,80.34,1.73,0.54,0.83,0.21,133.7,0.61,0.53,0.55
2022-09-03,25.73,32.54,20.54,75.38,0.35,0.69,1.05,0.44,163.2,0.57,0.52,0.54
2022-09-04,25.5,30.98,21.21,75.91,0.09,0.7,1.2,0.4,149.5,0.56,0.52,0.54
2022-09-05,26.45,34.09,20.8,71.73,0.19,0.66,1.05,0.28,177.5,0.55,0.51,0.53
2022-09-06,26.12,32.01,21.48,75.06,0.42,0.67,1.19,0.37,142.6,0.54,0.5,0.52
2022-09-07,25.5,30.57,22.22,79.7,2.2,0.51,0.77,0.24,52.7,0.55,0.5,0.52
2022-09-08,25.74,30.37,22.15,83.5,9.33,0.53,0.99,0.21,116.6,0.61,0.5,0.52
2022-09-09,25.36,30.21,22.21,80.38,8.56,0.62,1.0,0.37,130.0,0.61,0.51,0.52
2022-09-10,24.63,29.54,21.57,83.88,7.82,0.56,0.97,0.17,163.1,0.61,0.51,0.53
2022-09-11,23.4,25.52,21.39,93.65,14.71,0.57,0.99,0.16,38.7,0.67,0.54,0.54
2022-09-12,25.7,32.57,20.48,77.94,0.86,0.75,1.49,0.39,169.1,0.58,0.53,0.54
2022-09-13,25.33,30.2,21.71,81.25,0.61,0.58,1.12,0.28,230.5,0.57,0.52,0.54
2022-09-14,26.36,33.05,21.02,75.49,0.03,0.54,1.0,0.06,125.4,0.56,0.52,0.53
2022-09-15,26.37,33.06,20.82,74.67,0.03,0.7,1.12,0.41,158.2,0.54,0.51,0.53
2022-09-16,26.52,33.54,21.15,76.69,1.58,0.63,1.18,0.24,249.9,0.54,0.5,0.52
2022-09-17,24.31,27.3,22.1,87.71,13.4,0.67,1.17,0.24,331.7,0.64,0.51,0.53
2022-09-18,25.11,30.1,21.31,83.57,3.34,0.49,0.74,0.09,132.5,0.6,0.52,0.53
2022-09-19,24.22,27.52,21.78,88.5,2.21,0.7,1.11,0.29,151.5,0.58,0.51,0.53
2022-09-20,26.09,32.6,20.8,76.77,0.08,0.51,1.0,0.31,178.4,0.56,0.51,0.52
2022-09-21,25.46,29.98,21.94,79.52,1.57,0.53,1.03,0.27,102.3,0.56,0.5,0.52
2022-09-22,26.35,31.62,21.81,76.9,0.05,0.53,1.12,0.07,93.4,0.54,0.5,0.52
2022-09-23,26.41,32.15,22.16,74.76,0.49,0.67,1.27,0.37,157.6,0.53,0.49,0.51
2022-09-24,26.65,33.27,21.49,72.6,0.65,0.67,1.07,0.31,147.8,0.52,0.48,0.51
2022-09-25,26.31,32.25,21.95,75.16,0.16,0.64,1.14,0.4,143.1,0.52,0.48,0.5
2022-09-26,25.87,31.6,21.78,77.79,3.23,0.73,1.38,0.42,150.6,0.54,0.48,0.5
2022-09-27,25.14,30.3,21.74,80.94,3.2,0.89,1.4,0.35,165.6,0.55,0.48,0.5
2022-09-28,25.9,32.54,20.72,73.44,0.44,0.76,1.24,0.4,158.4,0.52,0.47,0.5
2022-09-29,24.98,30.6,20.89,77.67,0.82,0.75,1.27,0.35,166.7,0.51,0.47,0.49
2022-09-30,25.87,33.24,20.22,72.86,0.12,0.71,1.1,0.36,157.7,0.5,0.46,0.49
2022-10-01,26.4,33.34,20.4,73.14,0.34,0.69,1.0,0.41,148.9,0.49,0.46,0.48
2022-10-02,27.33,33.71,22.61,70.77,0.25,0.58,1.38,0.22,261.2,0.49,0.45,0.48
2022-10-03,26.3,31.05,22.67,77.71,0.61,0.92,1.59,0.39,251.9,0.49,0.45,0.47
2022-10-04,26.44,31.34,22.12,75.93,1.2,0.58,1.0,0.25,199.4,0.51,0.45,0.47
2022-10-05,26.56,32.6,22.08,70.56,0.52,0.76,1.38,0.41,124.6,0.49,0.45,0.47
2022-10-06,25.36,30.49,22.03,76.43,1.34,0.69,1.54,0.22,125.5,0.49,0.44,0.47
2022-10-07,25.99,31.66,21.51,73.76,0.31,0.74,1.24,0.44,163.2,0.48,0.44,0.46
2022-10-08,26.62,33.03,21.82,70.0,0.17,0.63,0.94,0.37,144.9,0.47,0.44,0.46
2022-10-09,26.55,33.47,21.78,71.29,0.73,0.82,1.39,0.31,136.0,0.47,0.43,0.46
2022-10-10,26.61,34.72,20.64,65.62,0.01,0.66,0.98,0.06,117.8,0.45,0.43,0.45
2022-10-11,26.48,34.89,19.86,63.91,0.05,0.73,1.33,0.36,98.3,0.44,0.42,0.45
2022-10-12,26.3,33.88,20.94,69.35,2.91,1.0,2.07,0.34,117.4,0.45,0.42,0.44
2022-10-13,26.17,32.34,21.43,72.92,1.69,1.02,1.87,0.41,126.7,0.47,0.42,0.44
2022-10-14,27.07,34.36,21.27,66.0,0.16,0.85,1.6,0.36,88.9,0.44,0.42,0.44
2022-10-15,25.95,34.2,20.45,59.77,0.0,0.85,1.43,0.13,0.7,0.43,0.41,0.43
2022-10-16,24.99,33.8,17.7,48.19,0.0,0.84,1.56,0.46,64.4,0.42,0.41,0.43
2022-10-17,25.55,34.37,19.34,48.8,0.0,0.95,1.91,0.27,79.8,0.41,0.4,0.42
2022-10-18,25.47,34.52,17.99,53.28,0.0,0.93,1.79,0.47,67.7,0.4,0.4,0.42
2022-10-19,25.45,34.41,17.05,52.77,0.0,0.94,1.86,0.44,61.5,0.4,0.39,0.41
2022-10-20,25.46,34.23,18.71,52.06,0.0,0.87,1.71,0.41,58.9,0.39,0.39,0.41
2022-10-21,25.33,34.0,19.42,50.97,0.48,0.97,1.84,0.3,47.5,0.39,0.39,0.41
2022-10-22,25.17,33.81,17.97,49.62,0.0,1.11,2.16,0.59,39.9,0.38,0.38,0.4
2022-10-23,25.39,33.68,17.95,52.03,0.0,0.94,1.87,0.38,62.7,0.38,0.38,0.4
2022-10-24,28.22,35.32,23.09,57.66,0.04,0.96,1.91,0.21,92.0,0.37,0.38,0.4
2022-10-25,26.04,34.09,19.26,56.44,0.0,1.29,2.83,0.52,81.5,0.36,0.37,0.39
2022-10-26,25.13,34.03,18.41,51.61,0.0,0.99,2.02,0.43,72.5,0.36,0.37,0.39
2022-10-27,23.97,33.3,16.53,45.7,0.0,1.15,2.59,0.47,57.8,0.35,0.36,0.39
2022-10-28,24.5,33.51,17.24,43.97,0.0,1.11,2.48,0.46,60.5,0.34,0.36,0.38
2022-10-29,24.96,33.21,19.42,43.75,0.0,1.04,2.34,0.39,60.8,0.34,0.36,0.38
2022-10-30,23.66,31.4,18.33,46.82,0.0,1.0,2.34,0.42,46.3,0.34,0.36,0.38
2022-10-31,24.08,33.9,16.26,45.69,0.0,1.15,2.51,0.5,53.1,0.34,0.35,0.37
2022-11-01,23.93,33.51,15.63,45.09,0.0,1.33,2.8,0.57,48.3,0.33,0.35,0.37
2022-11-02,24.64,33.87,17.2,46.38,0.0,1.22,2.63,0.55,58.3,0.33,0.35,0.37
2022-11-03,25.18,34.22,17.55,48.42,0.0,1.3,2.71,0.46,67.1,0.32,0.35,0.36
2022-11-04,24.75,34.2,17.63,40.66,0.0,1.1,2.45,0.5,69.5,0.32,0.34,0.36
2022-11-05,23.47,33.01,16.39,42.49,0.0,1.08,1.99,0.46,39.1,0.31,0.34,0.36
2022-11-06,23.84,34.3,15.04,38.55,0.0,0.66,1.59,0.39,53.3,0.31,0.34,0.36
2022-11-07,24.56,34.59,17.84,38.1,0.0,0.83,1.6,0.42,49.2,0.31,0.34,0.35
2022-11-08,25.09,35.42,16.26,40.44,0.0,0.95,2.19,0.33,59.5,0.3,0.33,0.35
2022-11-09,26.34,35.0,20.73,44.08,0.0,0.66,1.27,0.4,40.5,0.31,0.33,0.35
2022-11-10,26.06,35.03,19.37,40.86,0.0,0.88,1.59,0.49,104.5,0.3,0.33,0.35
2022-11-11,26.33,34.63,18.54,41.67,0.0,1.13,2.35,0.24,86.1,0.3,0.33,0.35
2022-11-12,25.53,34.15,18.56,41.86,0.0,1.46,2.74,0.64,69.8,0.29,0.33,0.34
2022-11-13,24.28,33.29,16.97,38.99,0.0,1.61,2.89,0.88,51.0,0.29,0.32,0.34
2022-11-14,23.41,33.46,14.95,38.86,0.0,1.33,2.72,0.69,44.4,0.28,0.32,0.34
2022-11-15,23.07,33.08,14.17,41.28,0.0,1.17,2.32,0.65,48.3,0.28,0.32,0.34
2022-11-16,23.4,32.71,14.99,40.68,0.0,1.26,2.54,0.68,43.6,0.28,0.32,0.33
2022-11-17,23.46,32.75,15.65,41.26,0.0,1.17,2.34,0.58,46.5,0.28,0.32,0.33
2022-11-18,23.11,32.92,15.31,38.77,0.0,1.26,2.7,0.71,57.0,0.27,0.32,0.33
2022-11-19,22.71,33.65,13.99,38.94,0.0,1.07,2.19,0.61,42.3,0.27,0.31,0.33
2022-11-20,23.25,34.05,14.36,37.43,0.0,1.15,2.62,0.53,53.1,0.26,0.31,0.33
2022-11-21,23.07,33.5,14.7,36.02,0.0,1.34,2.75,0.56,44.1,0.26,0.31,0.33
2022-11-22,22.3,33.21,13.75,29.19,0.0,1.37,2.82,0.77,66.8,0.25,0.31,0.33
2022-11-23,21.42,32.84,11.92,29.54,0.0,1.32,2.82,0.68,48.8,0.25,0.31,0.32
2022-11-24,21.62,32.85,12.46,30.44,0.0,1.4,2.9,0.68,54.8,0.24,0.31,0.32
2022-11-25,21.97,32.99,12.51,31.57,0.0,1.36,2.66,0.63,45.8,0.24,0.31,0.32
2022-11-26,21.9,32.9,13.11,32.7,0.0,1.1,2.17,0.56,43.0,0.24,0.31,0.32
2022-11-27,21.96,32.93,12.84,32.71,0.0,0.86,1.77,0.52,36.0,0.24,0.3,0.32
2022-11-28,22.19,32.85,13.37,33.15,0.0,1.01,1.52,0.55,35.1,0.24,0.3,0.32
2022-11-29,21.19,31.72,12.56,32.33,0.0,1.08,2.05,0.55,41.1,0.24,0.3,0.32
2022-11-30,21.46,31.9,13.15,34.49,0.0,1.06,1.99,0.64,51.8,0.24,0.3,0.31
2022-12-01,22.84,33.74,13.38,34.95,0.0,0.98,2.14,0.58,69.3,0.24,0.3,0.31
2022-12-02,24.42,33.19,15.4,37.42,0.0,1.0,1.89,0.5,59.8,0.24,0.3,0.31
2022-12-03,26.15,35.22,18.97,38.74,0.0,1.33,2.86,0.52,78.0,0.23,0.3,0.31
2022-12-04,25.29,34.65,17.38,39.27,0.0,1.56,3.23,0.54,60.6,0.23,0.3,0.31
2022-12-05,23.96,33.5,16.94,32.04,0.0,1.71,2.85,1.0,52.7,0.22,0.3,0.31
2022-12-06,22.3,32.6,13.99,30.07,0.0,1.42,2.6,0.75,58.1,0.22,0.3,0.31
2022-12-07,22.99,32.79,15.29,29.82,0.0,1.66,3.02,0.8,62.2,0.22,0.29,0.31
2022-12-08,21.83,31.86,13.9,27.36,0.0,1.7,3.17,0.78,58.1,0.22,0.29,0.31
2022-12-09,20.63,31.3,12.22,27.26,0.0,1.41,2.75,0.78,43.0,0.21,0.29,0.3
2022-12-10,20.96,32.32,11.7,26.98,0.0,1.22,2.43,0.71,46.9,0.21,0.29,0.3
2022-12-11,21.45,31.77,12.61,29.85,0.0,1.24,2.7,0.65,48.0,0.22,0.29,0.3
2022-12-12,21.86,32.81,12.93,30.24,0.0,1.25,2.57,0.67,43.9,0.22,0.29,0.3
2022-12-13,21.42,32.91,11.99,27.8,0.0,1.02,1.99,0.64,44.6,0.21,0.29,0.3
2022-12-14,21.7,33.17,11.78,26.45,0.0,1.19,2.33,0.71,44.3,0.21,0.29,0.3
2022-12-15,22.22,33.03,12.79,25.6,0.0,1.35,2.65,0.66,61.7,0.21,0.29,0.3
2022-12-16,23.29,33.75,14.9,24.85,0.0,1.57,3.09,0.8,59.5,0.21,0.29,0.3
2022-12-17,23.03,32.58,15.52,27.0,0.0,1.71,3.43,0.7,56.8,0.2,0.29,0.3
2022-12-18,21.88,30.1,16.03,27.99,0.0,1.64,3.01,0.79,43.0,0.2,0.28,0.3
2022-12-19,20.72,28.86,14.83,28.42,0.0,1.42,2.66,0.7,45.7,0.21,0.28,0.29
2022-12-20,21.25,30.54,14.92,28.88,0.0,1.53,3.06,0.69,49.0,0.21,0.28,0.29
2022-12-21,20.5,29.78,11.74,33.27,0.0,1.62,3.14,0.78,40.0,0.21,0.28,0.29
2022-12-22,20.34,28.49,14.13,30.81,0.0,1.96,3.43,0.89,32.5,0.21,0.28,0.29
2022-12-23,19.19,27.83,12.2,28.43,0.0,1.81,3.11,0.73,36.4,0.21,0.28,0.29
2022-12-24,19.03,27.11,11.18,35.11,0.0,1.88,3.52,1.04,55.4,0.21,0.28,0.29
2022-12-25,19.46,26.76,14.39,31.15,0.0,2.1,3.83,1.16,59.6,0.21,0.28,0.29
2022-12-26,19.03,28.88,10.97,34.27,0.0,1.75,3.33,0.88,57.4,0.21,0.28,0.29
2022-12-27,19.75,29.96,11.63,34.1,0.0,1.77,3.11,0.94,60.1,0.21,0.28,0.29
2022-12-28,19.4,29.15,11.3,32.76,0.0,1.81,3.33,0.79,58.1,0.21,0.28,0.29
2022-12-29,18.91,28.71,11.07,30.19,0.0,1.84,3.37,0.92,50.7,0.2,0.28,0.29
2022-12-30,17.76,27.96,9.52,25.77,0.0,1.67,3.36,0.9,51.6,0.2,0.28,0.29
2022-12-31,18.42,28.82,9.59,26.59,0.0,1.49,2.52,0.77,51.8,0.2,0.28,0.29
2023-01-01,18.94,27.99,10.82,28.81,0.0,1.67,3.05,0.87,57.2,0.2,0.28,0.29
2023-01-02,18.9,27.43,11.92,33.89,0.0,1.63,3.13,0.88,58.5,0.2,0.28,0.28
2023-01-03,20.13,28.95,12.46,36.85,0.0,1.75,2.98,0.99,58.8,0.21,0.28,0.28
2023-01-04,20.37,29.54,12.77,38.36,0.0,1.81,3.05,0.86,54.1,0.21,0.27,0.28
2023-01-05,20.61,29.37,12.7,36.92,0.0,1.74,3.04,0.87,54.0,0.21,0.27,0.28
2023-01-06,21.51,31.4,14.12,29.1,0.0,1.86,3.01,0.81,49.1,0.2,0.27,0.28
2023-01-07,19.58,30.33,11.15,28.16,0.0,1.66,3.08,0.84,49.5,0.2,0.27,0.28
2023-01-08,19.68,30.3,10.75,26.27,0.0,1.74,3.17,0.82,47.8,0.2,0.27,0.28
2023-01-09,20.11,30.13,11.52,27.07,0.0,1.9,3.61,0.78,46.8,0.19,0.27,0.28
2023-01-10,20.04,28.7,12.55,27.92,0.0,1.85,3.28,0.97,50.2,0.19,0.27,0.28
2023-01-11,19.18,28.34,11.98,29.42,0.0,1.66,3.27,0.87,53.4,0.19,0.27,0.28
2023-01-12,19.56,29.89,10.94,27.12,0.0,1.69,3.24,0.98,57.6,0.19,0.27,0.28
2023-01-13,20.38,31.0,11.58,26.64,0.0,1.63,2.98,0.78,62.0,0.19,0.27,0.28
2023-01-14,20.08,30.71,10.88,26.02,0.0,1.59,2.97,0.76,62.0,0.19,0.27,0.28
2023-01-15,20.02,30.77,10.76,28.54,0.0,1.42,2.78,0.74,51.5,0.19,0.27,0.28
2023-01-16,20.87,30.41,12.02,27.13,0.0,1.77,3.05,0.94,44.2,0.19,0.27,0.28
2023-01-17,20.88,30.38,12.38,26.71,0.0,1.8,3.35,0.9,45.0,0.19,0.27,0.28
2023-01-18,21.28,31.66,12.64,27.57,0.0,1.5,2.8,0.74,54.1,0.19,0.27,0.27
2023-01-19,22.77,34.08,12.94,29.26,0.0,1.38,2.35,0.75,71.8,0.19,0.27,0.27
2023-01-20,23.41,34.11,14.78,27.92,0.0,1.54,2.89,0.94,65.3,0.19,0.27,0.27
2023-01-21,22.86,33.87,13.5,27.17,0.0,1.32,2.71,0.74,54.2,0.18,0.26,0.27
2023-01-22,22.66,34.01,13.07,23.52,0.0,1.33,2.4,0.9,49.0,0.18,0.26,0.27
2023-01-23,23.04,34.79,12.85,23.08,0.0,1.35,2.61,0.75,73.4,0.18,0.26,0.27
2023-01-24,23.18,35.13,13.3,21.24,0.0,1.32,2.25,0.72,53.9,0.18,0.26,0.27
2023-01-25,24.3,35.65,14.66,21.62,0.0,1.61,3.25,0.97,46.4,0.17,0.26,0.27
2023-01-26,25.51,36.88,15.95,22.99,0.0,1.27,2.53,0.66,69.5,0.17,0.26,0.27
2023-01-27,26.33,36.67,16.21,25.22,0.0,1.24,2.19,0.63,89.8,0.17,0.26,0.27
2023-01-28,28.4,37.67,19.21,27.17,0.0,0.94,1.23,0.42,151.5,0.17,0.26,0.27
2023-01-29,27.38,35.38,21.05,36.79,0.0,1.47,2.37,0.81,307.4,0.18,0.26,0.27
2023-01-30,27.73,37.12,19.82,28.39,0.0,1.51,2.59,0.82,6.4,0.18,0.26,0.27
2023-01-31,26.81,36.94,18.21,21.6,0.0,1.7,3.2,0.91,46.2,0.17,0.26,0.27
2023-02-01,25.59,35.43,17.25,19.06,0.0,1.98,3.83,0.88,55.7,0.17,0.26,0.27
2023-02-02,24.86,34.74,16.2,21.92,0.0,1.68,2.9,0.89,55.0,0.16,0.26,0.27
2023-02-03,26.44,36.29,17.41,24.66,0.0,1.88,3.52,0.84,61.4,0.17,0.26,0.26
2023-02-04,26.31,36.54,17.29,26.02,0.0,1.97,3.51,0.98,66.3,0.17,0.26,0.26
2023-02-05,26.36,36.31,17.88,23.14,0.0,2.16,3.7,1.15,54.2,0.16,0.26,0.26
2023-02-06,25.96,34.9,18.01,24.09,0.0,2.05,3.76,1.19,61.6,0.16,0.26,0.26
2023-02-07,24.95,34.07,16.67,21.58,0.0,2.17,3.62,1.17,55.9,0.16,0.26,0.26
2023-02-08,23.57,32.88,16.11,20.23,0.0,1.84,3.12,0.94,46.4,0.16,0.25,0.26
2023-02-09,24.17,35.14,14.96,19.81,0.0,1.88,3.07,0.9,51.9,0.16,0.25,0.26
2023-02-10,24.19,35.65,14.55,14.08,0.0,2.03,3.58,0.98,56.4,0.16,0.25,0.26
2023-02-11,23.01,34.49,13.05,12.88,0.0,2.06,3.82,0.98,50.1,0.15,0.25,0.26
2023-02-12,22.49,33.32,13.21,17.0,0.0,2.24,4.25,1.19,50.0,0.15,0.25,0.26
2023-02-13,22.85,32.84,13.88,19.32,0.0,2.2,3.88,1.07,48.3,0.15,0.25,0.26
2023-02-14,22.32,31.43,14.9,22.72,0.0,2.21,4.26,1.16,48.9,0.16,0.25,0.26
2023-02-15,20.43,29.03,13.16,22.27,0.0,2.31,4.13,1.15,46.8,0.16,0.25,0.26
2023-02-16,20.53,29.56,13.64,20.04,0.0,2.4,3.88,1.53,58.1,0.16,0.25,0.26
2023-02-17,21.21,30.9,13.05,22.02,0.0,2.32,3.48,1.17,57.7,0.16,0.25,0.26
2023-02-18,21.71,31.61,13.39,19.11,0.0,2.26,3.64,1.28,56.3,0.16,0.25,0.26
2023-02-19,21.33,30.95,13.33,18.48,0.0,1.94,3.58,1.08,48.2,0.16,0.25,0.26
2023-02-20,22.46,32.73,13.95,19.08,0.0,1.9,3.49,1.04,49.8,0.16,0.25,0.26
2023-02-21,23.14,33.39,14.56,19.37,0.0,1.7,3.15,0.9,54.4,0.16,0.25,0.26
2023-02-22,23.88,34.2,15.23,20.86,0.0,1.47,3.13,0.86,38.4,0.16,0.25,0.25
2023-02-23,24.87,35.59,15.9,21.23,0.0,1.41,2.81,0.8,34.6,0.16,0.25,0.25
2023-02-24,25.55,36.78,15.88,20.58,0.0,1.31,2.6,0.76,38.4,0.16,0.25,0.25
2023-02-25,26.14,37.45,16.33,18.34,0.0,1.48,2.63,0.69,25.7,0.15,0.25,0.25
2023-02-26,26.87,37.76,16.36,14.92,0.0,1.8,3.1,0.8,32.5,0.15,0.25,0.25
2023-02-27,27.84,38.85,17.96,14.81,0.0,1.69,2.75,0.92,57.1,0.15,0.25,0.25
2023-02-28,28.48,39.64,18.86,15.66,0.0,1.66,3.32,0.82,74.6,0.14,0.25,0.25
2023-03-01,28.18,38.87,19.12,15.04,0.0,1.35,3.15,0.57,75.2,0.14,0.24,0.25
2023-03-02,28.34,39.69,18.49,14.56,0.0,1.46,3.25,0.71,63.5,0.14,0.24,0.25
2023-03-03,27.93,38.15,19.26,19.02,0.0,1.3,2.9,0.15,85.4,0.14,0.24,0.25
2023-03-04,30.39,39.81,22.97,30.78,0.02,1.49,2.42,0.95,90.2,0.14,0.24,0.25
2023-03-05,30.75,40.48,23.93,35.33,0.06,1.63,3.55,0.41,85.3,0.14,0.24,0.25
2023-03-06,30.4,40.12,21.74,30.23,0.0,1.67,3.72,0.65,105.1,0.14,0.24,0.25
2023-03-07,30.26,40.28,21.08,22.39,0.0,1.42,3.22,0.25,93.2,0.14,0.24,0.25
2023-03-08,30.07,38.81,20.97,21.97,0.0,1.5,3.52,0.18,105.6,0.14,0.24,0.25
2023-03-09,29.23,37.81,21.22,15.65,0.0,1.68,3.66,0.67,85.3,0.14,0.24,0.25
2023-03-10,28.84,37.32,22.25,16.76,2.7,2.17,4.68,0.58,81.0,0.16,0.24,0.25
2023-03-11,28.21,37.18,20.9,19.23,0.0,2.05,4.17,0.82,73.4,0.2,0.25,0.25
2023-03-12,28.08,37.13,20.6,14.67,0.0,2.02,4.35,1.0,57.7,0.17,0.24,0.25
2023-03-13,27.38,37.04,18.5,14.38,0.0,1.47,3.08,0.74,46.6,0.16,0.24,0.25
2023-03-14,26.77,37.08,17.63,14.54,0.0,1.25,3.26,0.54,59.4,0.16,0.24,0.25
2023-03-15,26.27,36.61,18.05,14.11,0.0,0.98,2.19,0.4,31.5,0.15,0.24,0.25
2023-03-16,26.04,37.07,16.23,13.14,0.0,1.1,2.2,0.69,21.9,0.15,0.24,0.25
2023-03-17,26.02,36.87,16.85,14.33,0.0,1.02,1.95,0.13,18.7,0.15,0.24,0.25
2023-03-18,26.8,37.5,15.97,12.64,0.0,1.12,2.3,0.44,94.8,0.14,0.24,0.25
2023-03-19,28.98,37.39,21.71,40.9,0.0,1.39,2.62,0.56,275.0,0.15,0.24,0.24
2023-03-20,29.4,36.66,22.7,37.07,0.0,1.54,2.14,0.66,345.8,0.15,0.24,0.24
2023-03-21,29.78,37.29,23.09,24.28,0.0,1.29,3.0,0.49,59.1,0.15,0.24,0.24
2023-03-22,29.56,37.49,22.86,32.77,0.01,1.39,2.86,0.29,311.0,0.15,0.24,0.24
2023-03-23,29.96,37.6,22.32,34.69,0.09,1.4,2.31,0.68,326.6,0.15,0.24,0.24
2023-03-24,30.09,39.31,21.15,22.23,0.0,1.18,1.86,0.44,55.7,0.15,0.24,0.24
