date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2023-03-20,29.45,36.95,23.03,37.98,0.0,1.05,1.46,0.57,345.1,0.19,0.24,0.26
2023-03-21,29.24,37.17,22.4,27.03,0.0,0.88,1.76,0.42,56.5,0.19,0.24,0.26
2023-03-22,29.22,37.02,21.84,38.19,0.01,0.78,1.55,0.47,313.0,0.19,0.24,0.26
2023-03-23,29.63,37.35,23.05,38.33,0.15,0.99,1.68,0.53,317.8,0.2,0.24,0.26
2023-03-24,29.19,39.19,20.1,20.88,0.0,0.8,1.22,0.55,41.5,0.19,0.24,0.26
2023-03-25,28.4,37.42,21.08,21.07,0.0,1.01,1.74,0.04,61.4,0.18,0.24,0.26
2023-03-26,27.14,36.78,18.42,19.35,0.0,1.36,2.26,0.61,53.7,0.18,0.24,0.26
2023-03-27,26.94,36.26,18.56,20.98,0.0,1.36,2.35,0.74,46.3,0.17,0.24,0.26
2023-03-28,26.76,36.73,18.05,17.22,0.0,1.45,2.44,0.75,46.9,0.17,0.24,0.26
2023-03-29,26.99,37.4,17.6,15.15,0.0,1.35,2.68,0.7,46.9,0.17,0.24,0.26
2023-03-30,27.3,37.35,19.05,15.44,0.0,1.41,2.84,0.77,42.2,0.17,0.24,0.26
2023-03-31,26.86,37.04,18.93,17.72,0.0,1.33,2.82,0.67,47.8,0.16,0.24,0.26
2023-04-01,27.16,35.59,20.57,16.72,0.0,1.75,3.15,0.83,49.4,0.17,0.23,0.25
2023-04-02,27.24,37.06,19.5,15.13,0.0,1.4,2.59,0.76,49.6,0.16,0.23,0.25
2023-04-03,27.78,37.49,19.68,14.52,0.0,1.26,2.31,0.7,46.4,0.16,0.23,0.25
2023-04-04,28.75,38.04,19.83,13.07,0.0,0.88,1.69,0.29,97.4,0.16,0.23,0.25
2023-04-05,28.63,39.51,20.09,21.55,0.19,0.94,1.68,0.26,41.4,0.17,0.23,0.25
2023-04-06,30.08,41.12,18.98,16.82,0.0,1.14,2.21,0.56,59.5,0.17,0.23,0.25
2023-04-07,31.42,41.44,21.91,22.41,0.0,0.71,1.41,0.11,289.2,0.17,0.23,0.25
2023-04-08,30.74,40.05,22.71,53.1,0.0,1.58,2.03,1.2,242.5,0.17,0.23,0.25
2023-04-09,29.52,36.76,23.19,51.64,0.01,1.25,1.69,0.6,253.0,0.18,0.23,0.25
2023-04-10,30.53,39.39,23.4,41.99,0.0,1.14,1.88,0.4,274.2,0.19,0.23,0.25
2023-04-11,29.83,38.73,22.82,21.12,0.0,1.25,2.72,0.28,45.0,0.18,0.23,0.25
2023-04-12,29.31,38.31,22.32,17.92,0.0,1.46,3.04,0.3,53.6,0.17,0.23,0.25
2023-04-13,29.32,38.83,21.12,16.47,0.0,1.4,2.45,0.68,66.0,0.16,0.23,0.25
2023-04-14,29.94,39.92,21.04,17.41,0.0,1.27,2.48,0.71,71.0,0.16,0.23,0.25
2023-04-15,30.97,40.74,23.99,16.85,0.0,0.88,2.03,0.13,86.0,0.16,0.23,0.25
2023-04-16,29.74,38.59,22.16,25.09,0.0,0.83,1.35,0.36,185.3,0.16,0.23,0.25
2023-04-17,31.39,40.72,23.17,35.66,0.05,1.03,2.2,0.07,244.3,0.17,0.23,0.25
2023-04-18,32.24,41.39,24.36,37.33,0.0,1.08,1.44,0.62,327.7,0.17,0.23,0.25
2023-04-19,33.06,42.4,24.56,20.58,0.0,1.09,2.0,0.16,32.1,0.17,0.23,0.25
2023-04-20,32.64,42.35,23.67,17.74,0.0,0.92,1.52,0.24,76.1,0.16,0.23,0.24
2023-04-21,32.05,39.07,24.17,40.24,0.02,1.63,2.37,0.43,235.6,0.17,0.23,0.24
2023-04-22,32.36,41.42,24.6,45.52,0.01,1.39,2.11,0.61,247.3,0.17,0.23,0.24
2023-04-23,30.34,36.06,25.24,57.11,4.08,2.16,2.73,1.68,236.5,0.21,0.23,0.24
2023-04-24,27.3,31.74,23.73,75.3,58.4,1.14,1.89,0.43,236.7,0.57,0.32,0.28
2023-04-25,30.8,38.91,23.66,49.73,0.02,0.99,2.08,0.41,250.9,0.34,0.32,0.29
2023-04-26,30.98,40.06,23.72,46.23,0.0,1.13,2.08,0.23,241.9,0.28,0.3,0.29
2023-04-27,30.09,37.91,23.9,58.39,0.05,1.76,2.37,0.9,239.9,0.27,0.29,0.29
2023-04-28,30.65,37.66,24.62,51.36,0.02,1.37,2.26,0.26,266.8,0.26,0.29,0.28
2023-04-29,31.9,39.61,24.32,36.1,0.0,0.71,1.4,0.1,17.1,0.25,0.28,0.28
2023-04-30,30.63,39.58,23.74,25.82,0.0,1.0,1.91,0.18,45.9,0.23,0.28,0.28
2023-05-01,30.02,39.43,22.27,35.34,0.0,1.11,1.96,0.52,67.1,0.22,0.27,0.28
2023-05-02,30.61,39.77,22.68,36.57,0.0,1.19,2.1,0.62,93.4,0.21,0.27,0.28
2023-05-03,31.29,40.73,22.83,41.89,0.0,1.04,1.7,0.6,106.8,0.21,0.27,0.28
2023-05-04,31.77,40.83,23.22,45.0,0.0,1.17,1.61,0.56,131.5,0.21,0.26,0.28
2023-05-05,31.41,39.59,24.44,50.1,0.23,1.37,2.09,0.74,209.2,0.21,0.26,0.28
2023-05-06,32.07,41.08,25.18,40.78,0.13,1.31,2.04,0.54,281.5,0.22,0.26,0.28
2023-05-07,30.71,40.93,22.42,37.72,0.0,1.29,2.87,0.48,75.1,0.2,0.26,0.28
2023-05-08,30.38,39.46,21.59,35.97,0.0,0.76,1.32,0.08,180.2,0.2,0.26,0.28
2023-05-09,31.92,40.38,24.37,45.5,0.0,0.94,1.84,0.21,246.8,0.2,0.26,0.27
2023-05-10,31.9,40.88,23.5,48.1,0.0,1.43,2.33,0.8,228.8,0.2,0.25,0.27
2023-05-11,30.33,36.0,25.47,58.72,1.32,1.61,2.01,1.2,243.9,0.23,0.26,0.27
2023-05-12,30.72,39.59,24.43,49.06,0.0,1.07,1.49,0.58,331.7,0.23,0.26,0.27
2023-05-13,30.21,38.84,23.4,42.58,0.19,1.54,2.98,0.32,137.2,0.22,0.25,0.27
2023-05-14,31.84,39.89,25.75,33.18,0.14,1.16,1.71,0.66,224.0,0.22,0.25,0.27
2023-05-15,32.04,41.37,23.91,43.95,0.12,1.36,2.35,0.36,222.7,0.21,0.25,0.27
2023-05-16,31.61,40.1,24.65,56.11,0.08,1.89,2.5,1.46,229.2,0.21,0.25,0.27
2023-05-17,31.23,38.85,25.53,59.54,0.08,1.63,2.38,0.99,230.9,0.22,0.25,0.27
2023-05-18,31.42,38.61,26.2,58.18,0.42,1.68,2.22,1.09,228.4,0.23,0.25,0.27
2023-05-19,32.56,40.56,25.79,52.79,0.0,1.29,1.96,0.33,237.1,0.22,0.25,0.27
2023-05-20,32.89,40.5,26.51,50.52,0.01,1.22,1.89,0.31,243.8,0.22,0.25,0.27
2023-05-21,31.71,38.17,26.55,55.17,0.01,1.54,2.08,1.21,218.2,0.21,0.25,0.27
2023-05-22,31.21,38.3,25.97,54.19,0.04,1.07,2.29,0.14,233.7,0.22,0.25,0.27
2023-05-23,33.45,41.33,26.0,42.78,0.0,0.94,1.78,0.39,217.3,0.21,0.25,0.27
2023-05-24,33.93,41.59,26.55,44.68,0.0,1.03,1.59,0.12,236.6,0.21,0.25,0.27
2023-05-25,34.09,42.2,26.09,42.76,0.0,0.9,1.57,0.04,219.3,0.2,0.25,0.27
2023-05-26,33.89,41.87,26.76,46.33,0.24,1.08,1.78,0.03,229.4,0.2,0.25,0.27
2023-05-27,33.02,41.78,25.9,50.12,0.0,1.34,2.22,0.42,248.2,0.2,0.25,0.26
2023-05-28,32.75,41.63,25.4,47.34,0.0,1.17,1.78,0.11,253.0,0.2,0.25,0.26
2023-05-29,32.0,39.85,25.22,49.7,0.0,1.16,2.1,0.08,254.2,0.2,0.25,0.26
2023-05-30,32.95,41.4,25.06,43.77,0.0,1.08,1.5,0.49,259.9,0.2,0.25,0.26
2023-05-31,33.11,41.52,25.12,46.49,0.0,1.07,1.68,0.13,211.2,0.2,0.24,0.26
2023-06-01,31.77,37.88,27.45,55.06,0.15,1.24,1.83,0.8,248.1,0.2,0.24,0.26
2023-06-02,30.8,36.6,26.44,57.31,0.06,1.09,1.67,0.52,231.5,0.21,0.24,0.26
2023-06-03,29.42,33.72,26.7,62.76,2.4,1.06,1.51,0.51,239.9,0.26,0.25,0.26
2023-06-04,30.28,36.09,24.71,56.73,0.39,0.84,1.38,0.41,294.0,0.27,0.25,0.26
2023-06-05,30.75,36.75,25.23,51.74,0.02,0.94,1.61,0.19,235.0,0.25,0.25,0.26
2023-06-06,31.88,39.47,25.55,52.22,0.03,1.01,1.58,0.21,200.8,0.23,0.25,0.26
2023-06-07,30.09,35.6,25.41,59.18,1.35,1.32,1.88,0.95,214.0,0.25,0.25,0.26
2023-06-08,27.53,31.35,25.05,73.2,14.43,1.0,1.71,0.46,220.7,0.4,0.26,0.27
2023-06-09,29.58,36.19,23.28,59.76,0.15,0.64,1.25,0.04,234.2,0.35,0.27,0.27
2023-06-10,30.23,35.98,25.12,55.37,0.16,0.78,1.19,0.36,232.3,0.28,0.27,0.27
2023-06-11,27.94,32.33,24.15,66.26,9.81,0.82,1.49,0.33,124.1,0.33,0.27,0.27
2023-06-12,27.97,34.13,23.1,65.04,1.49,1.11,2.12,0.58,240.3,0.37,0.28,0.28
2023-06-13,29.69,36.28,23.62,57.17,1.13,0.85,1.49,0.26,275.7,0.31,0.28,0.28
2023-06-14,29.79,35.58,24.64,54.68,0.25,0.73,1.35,0.24,187.4,0.29,0.27,0.28
2023-06-15,30.41,37.61,24.75,52.47,1.94,0.85,1.35,0.44,139.6,0.29,0.27,0.28
2023-06-16,30.48,37.62,24.36,54.33,0.83,0.8,1.33,0.38,192.3,0.29,0.27,0.28
2023-06-17,32.08,40.07,24.34,48.03,0.0,0.85,1.63,0.17,346.6,0.26,0.27,0.28
2023-06-18,32.12,40.68,25.45,50.75,0.0,0.8,1.59,0.05,227.4,0.24,0.27,0.28
2023-06-19,31.33,37.98,25.71,55.0,0.09,0.87,1.29,0.33,202.2,0.23,0.26,0.28
2023-06-20,29.63,35.17,25.28,60.31,0.26,0.97,1.34,0.61,224.0,0.24,0.26,0.28
2023-06-21,29.11,34.94,24.47,60.42,0.38,0.83,1.28,0.09,246.8,0.25,0.26,0.28
2023-06-22,29.06,35.04,24.78,59.02,0.87,0.72,1.27,0.02,232.0,0.27,0.26,0.28
2023-06-23,29.09,35.57,23.94,58.1,1.04,0.78,1.36,0.36,205.5,0.27,0.26,0.28
2023-06-24,28.9,34.69,24.18,59.96,4.5,0.69,1.11,0.02,174.0,0.32,0.27,0.28
2023-06-25,28.49,34.24,23.89,59.48,1.21,0.55,1.18,0.14,240.9,0.32,0.27,0.28
2023-06-26,30.02,36.78,23.65,51.17,0.11,0.68,1.1,0.18,333.6,0.28,0.27,0.28
2023-06-27,31.29,39.27,23.78,45.7,0.01,0.69,1.2,0.07,106.6,0.25,0.27,0.28
2023-06-28,31.1,37.78,25.35,48.09,0.13,0.89,1.42,0.32,172.5,0.23,0.26,0.28
2023-06-29,30.13,36.53,24.18,52.15,1.1,0.85,1.25,0.36,156.1,0.24,0.26,0.28
2023-06-30,30.57,37.46,23.9,48.43,0.0,0.56,0.94,0.1,167.5,0.25,0.26,0.28
2023-07-01,31.55,40.07,23.75,44.6,0.01,0.67,1.12,0.13,176.6,0.23,0.26,0.28
2023-07-02,31.81,39.65,25.02,46.78,0.41,0.73,1.03,0.39,170.2,0.22,0.26,0.28
2023-07-03,32.08,40.02,25.62,47.94,0.77,0.58,0.96,0.09,201.6,0.23,0.26,0.28
2023-07-04,29.91,36.11,24.7,58.86,5.41,0.51,0.81,0.09,238.8,0.31,0.26,0.28
2023-07-05,30.39,37.58,24.11,53.75,0.68,0.52,0.9,0.17,203.3,0.3,0.27,0.28
2023-07-06,30.78,39.03,23.45,50.26,0.0,0.67,1.14,0.16,335.4,0.26,0.26,0.28
2023-07-07,31.67,39.74,24.43,46.71,0.07,0.61,0.93,0.27,191.7,0.23,0.26,0.28
2023-07-08,30.9,37.82,24.99,51.27,1.43,0.78,0.99,0.49,168.9,0.24,0.26,0.28
2023-07-09,27.51,31.64,23.69,70.28,19.89,0.47,0.76,0.22,226.6,0.48,0.29,0.29
2023-07-10,30.21,38.2,23.33,53.48,0.1,0.48,0.87,0.28,354.2,0.34,0.29,0.29
2023-07-11,30.39,38.22,24.01,54.36,2.39,0.49,0.94,0.14,216.3,0.31,0.29,0.29
2023-07-12,31.0,38.53,24.03,52.83,0.72,0.51,0.71,0.25,179.1,0.32,0.28,0.29
2023-07-13,29.55,35.11,24.49,61.7,5.27,0.41,0.67,0.22,188.9,0.36,0.29,0.29
2023-07-14,28.97,34.79,24.35,57.92,0.8,0.38,0.64,0.09,191.8,0.34,0.29,0.29
2023-07-15,31.11,38.94,23.47,51.01,1.82,0.42,0.72,0.15,124.4,0.31,0.28,0.29
2023-07-16,31.39,39.18,24.61,50.37,0.38,0.57,1.03,0.27,146.3,0.29,0.28,0.29
2023-07-17,32.36,40.59,24.76,46.73,0.0,0.52,0.71,0.09,167.0,0.26,0.28,0.29
2023-07-18,32.95,41.02,25.86,46.01,0.01,0.52,0.73,0.03,212.2,0.25,0.27,0.29
2023-07-19,31.26,38.34,25.58,55.42,0.39,0.82,1.13,0.55,230.5,0.25,0.27,0.29
2023-07-20,30.95,39.57,25.22,56.5,5.11,0.66,0.95,0.35,233.4,0.25,0.27,0.29
2023-07-21,26.76,31.03,23.97,73.3,29.14,0.52,0.88,0.05,218.1,0.53,0.33,0.32
2023-07-22,29.46,36.0,23.17,57.44,0.65,0.37,0.63,0.13,148.3,0.38,0.32,0.32
2023-07-23,27.83,33.46,23.52,70.05,5.34,0.36,0.53,0.18,209.4,0.42,0.32,0.32
2023-07-24,29.45,36.47,23.79,62.23,0.32,0.28,0.45,0.04,263.9,0.37,0.31,0.32
2023-07-25,30.14,37.87,23.71,59.45,0.05,0.43,0.83,0.16,257.1,0.32,0.31,0.32
2023-07-26,30.45,37.36,24.47,57.29,0.0,0.48,0.9,0.22,251.1,0.3,0.3,0.31
2023-07-27,30.08,36.34,25.43,57.85,0.13,0.43,0.76,0.06,252.9,0.3,0.3,0.31
2023-07-28,29.36,36.2,24.11,61.25,1.83,0.33,0.55,0.03,225.1,0.32,0.3,0.31
2023-07-29,29.05,36.05,23.48,61.94,1.89,0.4,0.67,0.08,278.3,0.33,0.3,0.31
2023-07-30,29.81,36.85,23.93,59.2,1.4,0.41,0.64,0.1,293.9,0.33,0.29,0.31
2023-07-31,30.73,38.19,24.37,58.23,0.49,0.38,0.56,0.25,243.9,0.32,0.29,0.31
2023-08-01,28.62,33.18,25.01,66.21,1.01,0.55,0.72,0.38,236.5,0.32,0.29,0.31
2023-08-02,28.01,34.39,23.43,69.03,2.75,0.67,1.07,0.35,235.6,0.34,0.29,0.31
2023-08-03,27.59,34.92,22.58,71.42,9.05,0.42,0.76,0.23,251.3,0.41,0.3,0.31
2023-08-04,28.99,35.48,23.13,65.36,0.23,0.33,0.65,0.1,251.1,0.38,0.3,0.32
2023-08-05,28.8,33.81,24.74,64.45,1.73,0.35,0.64,0.11,238.2,0.34,0.3,0.31
2023-08-06,25.0,28.05,22.89,84.16,6.43,0.28,0.5,0.13,248.9,0.44,0.31,0.32
2023-08-07,26.07,32.06,22.32,77.01,8.63,0.31,0.66,0.12,261.0,0.44,0.31,0.32
2023-08-08,25.7,30.2,22.12,80.98,11.83,0.31,0.49,0.16,228.6,0.53,0.34,0.33
2023-08-09,26.19,31.92,22.9,75.9,2.92,0.39,0.64,0.19,241.5,0.42,0.33,0.33
2023-08-10,25.87,30.98,21.78,77.2,3.91,0.3,0.53,0.14,261.0,0.43,0.33,0.33
2023-08-11,27.32,33.62,22.26,70.87,2.22,0.26,0.44,0.17,326.7,0.42,0.33,0.34
2023-08-12,28.24,35.17,22.25,65.48,0.76,0.3,0.48,0.13,48.9,0.37,0.32,0.33
2023-08-13,27.5,33.54,23.62,69.28,2.64,0.27,0.42,0.14,125.2,0.39,0.32,0.33
2023-08-14,27.31,34.3,21.94,67.23,4.19,0.22,0.46,0.08,144.2,0.4,0.32,0.33
2023-08-15,28.03,35.14,23.3,64.97,0.58,0.19,0.4,0.05,112.8,0.4,0.32,0.33
2023-08-16,28.9,36.24,22.08,60.79,0.55,0.36,0.63,0.12,48.2,0.35,0.32,0.33
2023-08-17,29.64,37.91,23.5,57.21,2.08,0.34,0.55,0.16,92.7,0.35,0.31,0.33
2023-08-18,30.06,38.68,22.94,54.07,0.09,0.32,0.59,0.11,104.7,0.32,0.31,0.33
2023-08-19,30.31,38.18,23.9,57.49,1.25,0.25,0.41,0.08,183.7,0.32,0.31,0.33
2023-08-20,28.18,32.83,24.51,67.02,4.82,0.27,0.42,0.08,173.2,0.38,0.31,0.33
2023-08-21,28.34,34.45,23.37,65.42,0.2,0.24,0.39,0.11,54.8,0.38,0.31,0.33
2023-08-22,29.63,36.75,23.86,60.33,0.01,0.29,0.51,0.05,54.4,0.33,0.31,0.33
2023-08-23,31.02,39.6,24.5,54.8,0.19,0.24,0.38,0.06,201.2,0.31,0.3,0.33
2023-08-24,28.31,33.84,24.17,68.08,2.8,0.27,0.47,0.07,240.1,0.34,0.3,0.32
2023-08-25,27.9,34.15,23.21,67.06,0.82,0.27,0.47,0.11,186.6,0.38,0.31,0.33
2023-08-26,29.85,38.18,22.33,56.97,0.62,0.2,0.32,0.09,178.6,0.33,0.3,0.32
2023-08-27,27.37,33.67,23.02,72.23,8.55,0.21,0.4,0.04,158.6,0.45,0.31,0.33
2023-08-28,28.9,36.43,23.33,65.05,0.05,0.21,0.38,0.06,144.0,0.37,0.31,0.33
2023-08-29,29.33,36.42,23.92,61.43,0.21,0.23,0.37,0.03,225.5,0.34,0.31,0.33
2023-08-30,29.34,36.13,24.01,60.81,0.11,0.18,0.34,0.03,222.2,0.32,0.31,0.32
2023-08-31,29.36,37.35,23.54,60.41,0.35,0.22,0.42,0.02,263.7,0.32,0.3,0.32
2023-09-01,29.6,37.25,24.14,60.23,0.15,0.24,0.36,0.11,318.0,0.31,0.3,0.32
2023-09-02,28.06,33.63,24.25,65.93,5.94,0.23,0.38,0.08,115.4,0.37,0.3,0.32
2023-09-03,28.77,37.59,21.64,61.25,0.4,0.2,0.42,0.04,223.5,0.35,0.31,0.32
2023-09-04,26.96,32.4,23.08,72.9,8.98,0.25,0.36,0.09,302.9,0.44,0.31,0.33
2023-09-05,28.24,35.37,22.39,64.47,2.32,0.23,0.36,0.12,185.1,0.4,0.31,0.33
2023-09-06,28.79,37.54,21.69,61.3,0.14,0.23,0.43,0.05,25.6,0.36,0.31,0.33
2023-09-07,29.11,37.29,22.21,55.66,0.02,0.31,0.65,0.09,52.5,0.32,0.31,0.32
2023-09-08,29.06,35.96,23.03,60.74,44.23,0.27,0.61,0.13,170.6,0.41,0.31,0.33
2023-09-09,25.41,29.33,22.87,83.49,21.11,0.29,0.45,0.12,218.5,0.61,0.38,0.36
2023-09-10,27.48,34.51,22.3,71.46,2.64,0.24,0.33,0.13,275.9,0.46,0.38,0.37
2023-09-11,28.85,37.57,22.9,67.27,0.04,0.25,0.43,0.11,276.1,0.4,0.37,0.37
2023-09-12,29.34,37.21,24.25,66.12,2.6,0.17,0.26,0.01,191.2,0.4,0.36,0.37
2023-09-13,29.17,35.93,24.16,65.78,1.24,0.22,0.36,0.06,123.6,0.39,0.35,0.36
2023-09-14,28.64,36.3,23.12,67.53,2.0,0.2,0.35,0.05,235.8,0.39,0.35,0.36
2023-09-15,27.37,31.91,23.56,74.66,2.72,0.19,0.32,0.08,11.7,0.42,0.35,0.36
2023-09-16,28.15,35.28,22.81,70.81,1.87,0.27,0.39,0.11,95.0,0.39,0.34,0.36
2023-09-17,28.03,34.68,23.07,69.93,3.62,0.19,0.38,0.02,193.1,0.42,0.34,0.36
2023-09-18,29.04,36.39,23.3,63.74,0.23,0.26,0.45,0.12,39.3,0.37,0.34,0.36
2023-09-19,28.51,35.83,23.35,60.35,0.12,0.28,0.49,0.1,113.0,0.35,0.34,0.36
2023-09-20,28.42,36.5,22.35,59.0,0.0,0.28,0.53,0.11,116.5,0.34,0.33,0.36
2023-09-21,29.76,38.62,21.77,56.43,0.0,0.26,0.48,0.09,98.5,0.33,0.33,0.35
2023-09-22,30.32,38.87,24.37,51.95,0.01,0.29,0.54,0.1,65.9,0.32,0.32,0.35
2023-09-23,30.38,38.1,24.61,53.37,0.82,0.29,0.56,0.13,121.9,0.32,0.32,0.35
2023-09-24,28.33,35.93,23.96,65.37,3.65,0.25,0.5,0.12,76.0,0.36,0.32,0.35
2023-09-25,28.94,36.42,22.97,64.16,0.92,0.24,0.41,0.09,212.8,0.38,0.32,0.35
2023-09-26,29.59,38.06,23.23,59.89,0.01,0.3,0.5,0.16,310.5,0.35,0.32,0.35
2023-09-27,30.32,40.25,22.57,56.88,0.0,0.27,0.45,0.16,307.9,0.32,0.32,0.35
2023-09-28,30.63,40.28,22.92,52.44,0.02,0.24,0.43,0.09,350.5,0.31,0.32,0.34
2023-09-29,28.63,33.77,24.19,64.59,0.71,0.22,0.31,0.01,240.5,0.32,0.31,0.34
2023-09-30,28.04,33.97,23.49,66.8,2.12,0.27,0.43,0.11,39.3,0.36,0.31,0.34
2023-10-01,27.25,32.45,23.69,72.82,6.49,0.28,0.52,0.1,86.1,0.42,0.32,0.34
2023-10-02,26.52,32.05,22.88,79.02,9.88,0.2,0.3,0.07,69.3,0.49,0.33,0.35
2023-10-03,27.91,35.23,22.54,62.2,0.03,0.3,0.47,0.16,81.7,0.41,0.33,0.35
2023-10-04,27.83,35.21,23.05,50.33,0.0,0.36,0.67,0.16,47.1,0.35,0.33,0.35
2023-10-05,29.04,36.27,23.29,56.15,0.2,0.32,0.55,0.16,68.2,0.33,0.32,0.35
2023-10-06,27.79,33.92,23.48,63.01,0.03,0.37,0.79,0.08,73.4,0.34,0.32,0.34
2023-10-07,26.96,34.21,21.71,55.65,0.0,0.43,0.84,0.18,61.7,0.33,0.32,0.34
2023-10-08,27.66,36.02,20.82,49.82,0.0,0.38,0.72,0.15,54.7,0.32,0.31,0.34
2023-10-09,28.4,36.91,21.84,48.98,0.0,0.44,0.68,0.13,53.7,0.3,0.31,0.34
2023-10-10,28.65,37.4,21.67,46.56,0.0,0.46,0.79,0.15,37.6,0.3,0.31,0.34
2023-10-11,28.76,38.1,21.87,45.56,0.0,0.42,0.69,0.17,64.4,0.29,0.3,0.33
2023-10-12,29.28,37.04,23.02,47.5,0.0,0.28,0.48,0.01,81.3,0.29,0.3,0.33
2023-10-13,29.3,37.39,23.52,46.95,0.0,0.43,0.88,0.11,47.6,0.29,0.3,0.33
2023-10-14,27.47,36.87,20.1,40.42,0.0,0.38,0.77,0.18,48.7,0.28,0.3,0.33
2023-10-15,27.48,37.32,20.52,40.8,0.0,0.37,0.68,0.12,50.7,0.27,0.3,0.33
2023-10-16,28.77,37.42,22.75,45.03,0.0,0.26,0.52,0.09,81.6,0.27,0.3,0.32
2023-10-17,28.2,34.25,23.31,56.9,0.02,0.3,0.53,0.18,205.1,0.29,0.29,0.32
2023-10-18,28.24,37.8,21.46,50.51,0.0,0.45,0.92,0.18,46.7,0.28,0.29,0.32
2023-10-19,27.58,38.25,19.85,37.31,0.0,0.46,0.87,0.15,56.7,0.26,0.29,0.32
2023-10-20,27.55,37.7,19.34,38.24,0.0,0.49,0.85,0.21,59.7,0.26,0.29,0.32
2023-10-21,27.11,37.53,20.1,34.37,0.0,0.46,0.76,0.2,69.9,0.25,0.29,0.32
2023-10-22,27.08,37.85,19.11,32.58,0.0,0.48,0.96,0.21,64.4,0.25,0.29,0.32
2023-10-23,26.73,38.0,18.31,32.06,0.0,0.52,0.97,0.27,63.9,0.24,0.29,0.31
2023-10-24,26.42,37.32,18.72,30.22,0.0,0.47,0.86,0.04,50.9,0.24,0.28,0.31
2023-10-25,26.37,37.53,16.87,31.79,0.0,0.43,0.8,0.21,39.9,0.24,0.28,0.31
2023-10-26,26.64,37.42,17.45,30.38,0.0,0.46,0.74,0.23,31.3,0.24,0.28,0.31
2023-10-27,26.73,37.33,18.72,26.93,0.0,0.55,1.04,0.19,39.0,0.24,0.28,0.31
2023-10-28,27.59,37.97,19.25,30.29,0.0,0.47,0.85,0.21,35.0,0.24,0.28,0.31
2023-10-29,27.73,38.27,18.99,31.15,0.0,0.53,0.93,0.28,48.8,0.24,0.28,0.31
2023-10-30,27.39,37.5,18.67,34.23,0.0,0.57,1.16,0.26,59.8,0.23,0.28,0.3
2023-10-31,27.48,36.48,20.35,32.79,0.0,0.55,1.1,0.22,51.2,0.23,0.28,0.3
2023-11-01,25.78,34.39,19.52,33.27,0.0,0.41,0.71,0.09,41.5,0.23,0.28,0.3
2023-11-02,27.07,35.98,19.8,33.42,0.0,0.57,1.03,0.24,47.6,0.24,0.28,0.3
2023-11-03,27.57,36.53,20.06,34.71,0.0,0.52,0.99,0.22,37.2,0.24,0.27,0.3
2023-11-04,27.89,36.32,20.5,40.35,0.0,0.54,0.89,0.28,51.5,0.24,0.27,0.3
2023-11-05,28.41,36.9,21.14,37.58,0.0,0.59,1.05,0.26,59.3,0.24,0.27,0.3
2023-11-06,26.84,36.68,18.72,34.46,0.0,0.56,1.11,0.26,53.5,0.23,0.27,0.3
2023-11-07,25.87,36.32,17.82,30.66,0.0,0.55,1.07,0.33,54.4,0.23,0.27,0.3
2023-11-08,26.3,37.11,17.14,26.8,0.0,0.55,0.97,0.33,50.4,0.22,0.27,0.29
2023-11-09,26.85,36.01,18.97,29.95,0.0,0.61,1.01,0.27,51.3,0.22,0.27,0.29
2023-11-10,26.95,36.96,19.89,33.43,0.0,0.59,1.01,0.34,47.2,0.22,0.27,0.29
2023-11-11,26.98,36.74,18.6,31.83,0.0,0.59,0.88,0.38,34.8,0.22,0.27,0.29
2023-11-12,27.06,36.38,19.04,31.86,0.0,0.67,1.16,0.4,43.4,0.22,0.27,0.29
2023-11-13,27.12,36.09,19.22,30.54,0.0,0.82,1.3,0.42,44.4,0.22,0.27,0.29
2023-11-14,27.24,35.16,20.24,30.6,0.0,0.88,1.52,0.4,52.4,0.22,0.27,0.29
2023-11-15,26.84,31.92,22.99,38.02,0.01,0.76,1.55,0.29,64.9,0.22,0.26,0.29
2023-11-16,27.6,34.98,22.33,36.44,0.0,0.91,1.63,0.46,60.8,0.22,0.26,0.29
2023-11-17,26.44,34.17,21.14,26.17,0.0,0.94,1.63,0.5,52.4,0.22,0.26,0.29
2023-11-18,25.42,33.51,20.2,24.56,0.0,0.82,1.49,0.44,55.6,0.21,0.26,0.28
2023-11-19,25.22,34.87,17.72,29.14,0.0,0.78,1.51,0.35,61.6,0.21,0.26,0.28
2023-11-20,24.62,33.84,17.7,28.58,0.0,0.84,1.55,0.46,56.4,0.21,0.26,0.28
2023-11-21,26.01,35.07,19.81,26.03,0.0,0.8,1.27,0.44,56.7,0.21,0.26,0.28
2023-11-22,25.3,35.17,17.09,30.66,0.0,0.49,0.9,0.3,65.4,0.21,0.26,0.28
2023-11-23,27.47,36.52,17.85,33.17,0.0,0.48,0.87,0.18,308.0,0.21,0.26,0.28
2023-11-24,28.09,36.51,20.64,39.44,0.0,0.53,0.91,0.29,259.4,0.22,0.26,0.28
2023-11-25,28.48,36.81,21.49,48.9,0.0,0.45,0.67,0.26,312.2,0.22,0.26,0.28
2023-11-26,29.01,36.17,22.97,42.04,0.0,0.53,0.91,0.28,25.1,0.23,0.26,0.28
2023-11-27,27.49,36.31,21.16,37.63,0.0,0.86,1.36,0.44,31.4,0.22,0.26,0.28
